That's a bit more than I wanted to pay  Can you cut the price down a bit ? , I'm sorry  Ours is a fixed price shop and I can assure you this is the best price you can get for a mural like this
Thank you  Here is four hundred yuan , Thank you  Please come again
Anything else ? , Um   I think there may be some leftover lasagna from the other day
Is everything in the fridge leftovers ? I hate leftovers ! , You can wash the vegetables and cut the chicken and I'll make dinner !
Tell me about it  I'm interested , Well   it all started when my brother challenged me to quit smoking
At the gym ? , No  I like to be outside  I took up hiking and mountain biking
A friend suggested that I stop nibbling between meals , Like snacking ?
Instead   I sit down and have a good snack like a piece of fruit between meals , I'm impressed  Good for you !
I don't really practice it regularly yet   I'm just learning about it , What have you learned ?
Yes  It says here   ' He who only half breathes   half lives  ' , I read something like that once  I think it was   ' Life is in the breath  '
Sure  Most facials start with a thorough cleaning  Then we usually use a toner to invigorate the skin   followed by exfoliation treatment-a peeling mask or scrub that removes the dead cells that make the skin lock dull  After that   we'll massage your face and neck with oil or cream to improve the circulation and relieve the tension   followed by a mask to moisturize and soften the skin , That's exactly what I want  How long does it take ?
Well   the half-hour facial costs 50 yuan and the one-hour costs 80 yuan  If you want make-up   another 20 yuan will do , Good   I will take the one hour facial with make-up
Yes   madam , Why don't you sit down and relax   darling ?
Certainly not , May I turn on the TV then ?
Listen to the music ? And who will cook dinner   will you ? , I will   but let's go to the disco after dinner
Right over there , ( Person A comes out of the dressing room ) How did you like the sweater ?
Here you go ? , Do you have a credit card with us ?
Not today  Thanks though , No problem  We always have this offer   so when ever you decide to   just let us know
Yeah  I was looking at some of your pants   but they are all a bit too long  Do you have alteration services here ? , Yes  It cost $ 7   and it takes one day
We have reservations for two at your restaurant tonight , Yes   What can I do for you   sir ?
I proposed to my wife in your restaurant and I would like the same table if I can , Can you describe for me   where you were sitting ?
Hi  Can I help you with anything ? , Yeah  Can I look at this ring ?
Here you go , Would you have any necklace that would go well with this ?
Oh  I'm sorry  I'll check the price for you  It is $ 199 , This necklace is a little short  Do you have one that is longer ?
Sure  Here you go , Let me think about it
No problem at all , The portions here are man sized  We usually end up taking half of the meal home with us
So you're saying I can't go wrong with anything I order ? In that case , Wait   you love salmon   don't you ? They have the best salmon pasta
I see what you mean ! , I've never been to a restaurant like this before
I hope you're hungry because the pizza here is huge as well as to die for , I am hungry  I think I could eat a large by myself
That happens to be my favorite  Waiter   I think we're ready to order , Dad   what are we doing tonight for fun ?
It will be fun  And besides   you'll be in the best company , Dad  You're so cute  What do I need to do to help get ready ?
Yes and maybe a jacket in case it gets cool , Ah   here we are
Good , Let's have a look at the menu  Oh   there isn't a menu  Do you think you could ask the people at the next table if we could look at their menu ?
I would like a cup of decaf with cream and no sugar , Would you like anything else with that ?
Okay   throw in a piece of that pie then , Is this to stay or to go ?
Sure  What is it ? , I don't know how to say it in English
P-a-r-k-i-n-g m-e-t-e-r , Would you mind giving me a hand ?
All right , Now   hand me the hammer and those nails   please
Well   it's straight   but it's upside down I'm afraid , Mom   I want to get a motorcycle  Is that all right with you ?
I'll tell you what  You can get a motorcycle on one condition , What's that ?
After that   we'll let you decide if you still want a murder   I mean motorcycle , Did you hear about that accident on the 5 ? There was a sixty-two-car pile up
Oh   no , Yeah  And a semi jack-knifed trying to miss a stalled car in the fast lane  You can imagine what happened after that
That's amazingly low for such a huge accident ! , Honey   I think I need to go see the doctor
Here   use this rag to apply pressure to the cut  Does it hurt ? , No   not really   there's just a lot of blood
Oh   sorry ! I forgot you get queasy with the sight of blood  I'll be right there , This is 911
I live on 1177 Oak lane in Smithfield  Oh   hurry   I don't know what to do ! , An ambulance is on its way right now  They should be there any minute  Are you close to him right now ?
Yes   he's breathing   but he's not conscious ! Oh   please hurry ! , Bob   would you come and help me ?
Alright   what's in them ? They are so heavy ! , Just things we need for the picnic tomorrow
Oh   yes   it's in my pocket  But how can I get the key while I'm holding all these bags ? , Hello   Miao Li   Where are you going ?
Yes ? , Please mail this letter for me on your way to the store
Yes   I will be glad to mail your letter , Thanks
Good afternoon  Can I help you ? , I've got this important letter to send to Hainan  Can I send it by registered mail ?
Two yuan   please , Here are the letter and the money
I'm afraid it is  So you will have to pay two yuan extra  The total charge is four yuan , All right  Here is the money
You can keep it until the addressee tells you that the letter has been delivered  It is the proof that you sent the letter if it fails to arrive , Thank you
Do you have anything which can prevent wrinkles and freckles ? , What is your skin type ?
How much is it ? , $ 60The price is reasonable for its large quantity  What's more   there are some gifts attaching for you
